Armageddon,Tim F. LaHaye,4.03,Fiction,http://books.google.com/books/content?id=snxYKQRZ688C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Left behind,Tim Lahaye,3.83,Fiction,http://books.google.com/books/content?id=xsfMpULeNOgC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Redemption,Gary Smalley,4.37,Fiction,http://books.google.com/books/content?id=EakLmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Remember,Karen Kingsbury,4.42,Fiction,http://books.google.com/books/content?id=OCW3xQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Sit  Walk  Stand,Watchman Nee,4.41,Religion,http://books.google.com/books/content?id=a2oGS75anKkC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Kingdom Come,Tim F. LaHaye,3.99,Fiction,http://books.google.com/books/content?id=dTKgAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Rising,Tim LaHaye,4.19,Fiction,http://books.google.com/books/content?id=cZAlP8bJVI0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Origin of the Bible,Philip Wesley Comfort,3.84,Religion,http://books.google.com/books/content?id=fIEPccxGaxgC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Silenced,Jerry B. Jenkins,4.24,Fiction,http://books.google.com/books/content?id=gr3SLkOL4PcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Rejoice,Karen Kingsbury,4.46,Fiction,http://books.google.com/books/content?id=pcpUvgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Reunion,Karen Kingsbury,4.5,Fiction,http://books.google.com/books/content?id=FtZ6mAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Forgiven,Karen Kingsbury,4.41,Fiction,http://books.google.com/books/content?id=pkvZ8GmuKCYC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Little Miss Birthday,Roger Hargreaves,4,Juvenile fiction,http://books.google.com/books/content?id=FdcN0Drotd0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Mr. Jelly and the Pirates,Roger Hargreaves,3.82,Juvenile fiction,http://books.google.com/books/content?id=bM_jAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Mountain Madness,David Thompson,4.48,Fiction,http://books.google.com/books/content?id=Dt4DAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Halloween Man,Douglas Clegg,3.36,Fiction,http://books.google.com/books/content?id=oYs2iDmnTUoC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Gold Rage,David Thompson,4.29,Fiction,http://books.google.com/books/content?id=JwQDAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Nightmare Chronicles,Douglas Clegg,3.74,Fiction,http://books.google.com/books/content?id=8eOSRnFGwuQC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Sweet Revenge,Lynsay Sands,3.98,Fiction,http://books.google.com/books/content?id=vDK9pJQZ054C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Something Borrowed  Something Blue,Constance O'Banyon,4,Fiction,http://books.google.com/books/content?id=KsM-8iHo1bEC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The House That Jack Built,Graham Masterton,3.87,Fiction,http://books.google.com/books/content?id=E6-3sHCMsiIC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Mischief,Douglas Clegg,3.49,Fiction,http://books.google.com/books/content?id=FiTnPAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Deed,Lynsay Sands,3.93,Fiction,http://books.google.com/books/content?id=MVyzor_UGHYC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Bliss,Lynsay Sands,3.97,Fiction,http://books.google.com/books/content?id=iFoKAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Reluctant Reformer,Lynsay Sands,3.93,Fiction,http://books.google.com/books/content?id=FFYJAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Hour Before Dark,Douglas Clegg,3.75,Fiction,http://books.google.com/books/content?id=H44iYRp13AEC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Nightmare House,Douglas Clegg,3.36,Fiction,http://books.google.com/books/content?id=nhxHPAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Chase,Lynsay Sands,4.05,Fiction,http://books.google.com/books/content?id=xHwJAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Abandoned,Douglas Clegg,3.42,Fiction,http://books.google.com/books/content?id=gVs8AAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Attraction,Douglas Clegg,3.63,Fiction,http://books.google.com/books/content?id=n6PFAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Blood Moon Over Bengal,Morag McKendrick Pippin,3.45,Fiction,http://books.google.com/books/content?id=bIMdDLnNSxsC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Love Is Blind,Lynsay Sands,4,Fiction,http://books.google.com/books/content?id=7s_DAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Blood Moon Over Britain,Morag McKendrick Pippin,3.44,Fiction,http://books.google.com/books/content?id=EswzeFhvF9UC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Shakespeare Plays: Romeo & Juliet,McGraw-Hill Education,3.74,Juvenile nonfiction,http://books.google.com/books/content?id=UgIvCbMZvEIC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Child of God,Cormac McCarthy,3.86,Fiction,http://books.google.com/books/content?id=HYGXPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Buried Mirror,Carlos Fuentes,4.01,Fiction,
The Grace Awakening,Charles R. Swindoll,4.33,Religion,http://books.google.com/books/content?id=GZ0aPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Lead Like Jesus,Ken Blanchard,4.03,Religion,http://books.google.com/books/content?id=nEAquAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Blink,Ted Dekker,4.17,Fiction,http://books.google.com/books/content?id=ppIGVtoUkAgC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Salvation to the Ends of the Earth,Andreas J. Köstenberger,3.92,Religion,http://books.google.com/books/content?id=R3fEQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Valley of Vision,Arthur Bennett,4.53,Religion,http://books.google.com/books/content?id=RJ54MKLeQ3YC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Discovering God's Will,Sinclair B. Ferguson,4.24,Religion,http://books.google.com/books/content?id=m0MPAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Complete Theory Fun Factory,Katie Elliott,5,Juvenile nonfiction,http://books.google.com/books/content?id=RoX8AAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Trainspotting,Murray Smith,4,Performing arts,http://books.google.com/books/content?id=na1ZAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Shawshank redemption,Mark Kermode,4.42,Performing arts,http://books.google.com/books/content?id=hYBZAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Exemplary Novels,Miguel de Cervantes Saavedra,4.2,,
The Little Mouse  the Red Ripe Strawberry  and the Big Hungry Bear,Audrey Wood,4.31,Juvenile fiction,http://books.google.com/books/content?id=DTolngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Head  Shoulders  Knees and Toes ...,,4.06,Juvenile nonfiction,
Blink-182,Anne Hoppus,4.41,Rock groups,http://books.google.com/books/content?id=r658PwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Dissecting Marilyn Manson,Gavin Baddeley,3.86,Music,http://books.google.com/books/content?id=7_FrAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
For the Sake of Argument,Christopher Hitchens,4.17,Literary collections,http://books.google.com/books/content?id=pFmwvQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
20 000 Leagues Under the Sea,Jules Verne,3.88,Sea stories,
From Hell,Alan Moore,4.16,Detective and mystery comic books,http://books.google.com/books/content?id=Op3iQAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Eight Mindful Steps to Happiness,Henepola Gunaratana,4.3,Body,http://books.google.com/books/content?id=O7zazYDh02wC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Assassinating Shakespeare,Thomas Goltz,3.36,Biography & autobiography,http://books.google.com/books/content?id=RGQgAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Full Circle,Luis Sepúlveda,3.77,Travel,http://books.google.com/books/content?id=xtZlQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Evolution of the Gilgamesh Epic,Jeffrey H. Tigay,3.82,Literary criticism,http://books.google.com/books/content?id=cxjuHTH6I2sC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Vergil's Aeneid,Barbara Weiden Boyd,4.34,Literary collections,http://books.google.com/books/content?id=mfGycd-8lx0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Corroborating Evidence,William T. Rasmussen,3.3,True crime,http://books.google.com/books/content?id=0LReHAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
West with the Night,Beryl Markham,4.19,Biography & autobiography,http://books.google.com/books/content?id=k5aXb2_Hn1EC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Moon in a Dewdrop,Dōgen,4.29,Philosophy,http://books.google.com/books/content?id=af-BZb7n9P8C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Suburban Nation,Andres Duany,4.08,Architecture,http://books.google.com/books/content?id=UZ0-0X4aiwQC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Rent Girl,Michelle Tea,3.79,Comics & graphic novels,http://books.google.com/books/content?id=xI_9wAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Summa Theologica,Thomas Aquinas,4.1,Theology,http://books.google.com/books/content?id=l9R4xQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Crime Partners,Donald Goines,4.22,Fiction,http://books.google.com/books/content?id=y2h3qz-tuogC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Whoreson,Donald Goines,4.33,Fiction,http://books.google.com/books/content?id=D__PpFsJLvoC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Grail,Brian Doyle,3.97,Cooking,http://books.google.com/books/content?id=o0NmAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Cold Mountain,Charles Frazier,3.85,Fiction,http://books.google.com/books/content?id=6hkExFYAvMEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Sherlock Holmes,Nick Rennison,4.26,Fiction,http://books.google.com/books/content?id=_yxb9u0lVMoC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Halsey's Typhoon,Bob Drury,4.09,History,http://books.google.com/books/content?id=SQC38ny29jAC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Suffer the Little Children,Donna Leon,3.78,Fiction,http://books.google.com/books/content?id=k1SqwpOolFMC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Mapping the Big Picture,Heidi Hayes Jacobs,3.7,Education,http://books.google.com/books/content?id=3Mx4QgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Getting Results with Curriculum Mapping,Heidi Hayes Jacobs,3.28,Education,http://books.google.com/books/content?id=FWNuQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Tutor's First Love,George MacDonald,4.07,Fiction,http://books.google.com/books/content?id=rAq9vJ_UMxIC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Complete Poems  1904-1962,Edward Estlin Cummings,4.35,Poetry,http://books.google.com/books/content?id=nVi0ngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Selected Poems,E. E. Cummings,4.22,Poetry,http://books.google.com/books/content?id=9brwAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Tulips and Chimneys,E. E. Cummings,4.38,Poetry,http://books.google.com/books/content?id=hbzwAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Basic Political Writings,Jean-Jacques Rousseau,3.87,Philosophy,http://books.google.com/books/content?id=l6WQhs1BJMcC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Introduction to The Philosophy of History,G. W. F. Hegel,3.73,Philosophy,http://books.google.com/books/content?id=zQY7i7DmcYUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
On Justice  Power  and Human Nature,Thucydides,3.72,History,http://books.google.com/books/content?id=j2VgQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Leviathan,Thomas Hobbes,3.69,Philosophy,http://books.google.com/books/content?id=AMnB469I8bYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Grand Inquisitor,Fyodor Dostoyevsky,4.35,Political science,http://books.google.com/books/content?id=l27NSK53qsEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Complete Works,Plato,4.34,Fiction,http://books.google.com/books/content?id=eSKTvJDrr5kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Aristophanes 1,Aristophanes,3.76,Drama,http://books.google.com/books/content?id=bCK_PER_2RsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Aristophanes 1,Aristophanes,3.76,Drama,http://books.google.com/books/content?id=EUd0SQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Peloponnesian War,Thucydides,3.89,History,http://books.google.com/books/content?id=GP2Z7fIYJTwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Discourse on Method ; and,René Descartes,3.7,Philosophy,http://books.google.com/books/content?id=4_zXwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Statesman,Plato,3.84,Philosophy,http://books.google.com/books/content?id=wCopKxb7pv0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Trial and Death of Socrates (Third Edition),Plato,4.07,Philosophy,http://books.google.com/books/content?id=m2tHXoS3bx0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Lysistrata,Aristophanes,3.85,Literary criticism,http://books.google.com/books/content?id=ocDfwicPJMwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Five Dialogues,Plato,4.12,Philosophy,http://books.google.com/books/content?id=rsITnwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Confucius Analects,Confucius,3.84,Philosophy,http://books.google.com/books/content?id=bwl6mwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Complete Poems and Major Prose,John Milton,4.18,Poetry,http://books.google.com/books/content?id=Kc28ocJWCSMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Aeneid,Virgil,3.83,Aeneas (legendary character),http://books.google.com/books/content?id=y4rZxwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Republic,Plato,3.93,Political science,http://books.google.com/books/content?id=T8X5wAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Readings in Classical Chinese Philosophy (Second Edition),Philip J. Ivanhoe,3.97,Philosophy,http://books.google.com/books/content?id=5PL9hSUiVEoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Plato on Love,Plato,4.05,Philosophy,http://books.google.com/books/content?id=ToP5nQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
A Hundred Camels in the Courtyard,Paul Bowles,3.98,,http://books.google.com/books/content?id=b7Okk4SkWB0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Kaddish and Other Poems: 1958-1960,Allen Ginsberg,4.19,Poetry,http://books.google.com/books/content?id=IczYnQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Erotism,Georges Bataille,4.1,Philosophy,http://books.google.com/books/content?id=2qdUZZLcnLYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Scripture of the Golden Eternity,Jack Kerouac,3.95,Literary criticism,http://books.google.com/books/content?id=hqLO7pi93iUC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Howl and Other Poems,Allen Ginsberg,4.13,,http://books.google.com/books/content?id=QIWjPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
A Power Governments Cannot Suppress,Howard Zinn,4.27,History,http://books.google.com/books/content?id=FiGX0LEy4jMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Chekhov's Doctors,Anton Pavlovich Chekhov,4.06,Literary collections,http://books.google.com/books/content?id=mSvsP3m78Q4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Early Candlelight,Maud Hart Lovelace,3.66,Fiction,http://books.google.com/books/content?id=XH_EwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The St. Paul Stories of F. Scott Fitzgerald,Francis Scott Fitzgerald,3.97,Fiction,http://books.google.com/books/content?id=ZATywAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Approaches to Teaching Atwood's The Handmaid's Tale and Other Works,Sharon Rose Wilson,3.75,Literary criticism,http://books.google.com/books/content?id=GOVzQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Julie  Or  The New Heloise,Jean-Jacques Rousseau,3.46,Literary criticism,http://books.google.com/books/content?id=H4PGHmtJoOkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Search for the Beloved,Jean Houston,4,Body,http://books.google.com/books/content?id=qg3jQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
A Gateway to Sindarin,David Salo,3.73,Language arts & disciplines,http://books.google.com/books/content?id=4dsSn0QAmi0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Guide to Dan Brown's The Solomon Key,Greg Taylor,2.98,Body,http://books.google.com/books/content?id=5mtwPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Three Books of Occult Philosophy,Heinrich Cornelius Agrippa von Nettesheim,4.1,Body,http://books.google.com/books/content?id=5YjXnoAaYowC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Blame It on the Brain?,Edward T. Welch,4.05,Medical,http://books.google.com/books/content?id=278ex4-8PtcC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Mockingbird Wish Me Luck,Charles Bukowski,4.13,Fiction,http://books.google.com/books/content?id=RFHGlgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
You Get So Alone at Times,Charles Bukowski,4.25,Fiction,http://books.google.com/books/content?id=6t3SlgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Herman N. Hesse's Narcissus and Goldmund,Kathleen E. Digan,4.29,,
The Loftier Way,Blaine M. Yorgason,3.78,Fiction,http://books.google.com/books/content?id=2g5GO7mjmEwC&printsec=frontcover&img=1&zoom=1&source=gbs_api
A Full House,Madeleine L'Engle,3.99,Fiction,http://books.google.com/books/content?id=dBmYPAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Rock that is Higher,Madeleine L'Engle,4.13,Religion,http://books.google.com/books/content?id=Q-8EAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Conversations with Ernest Hemingway,Ernest Hemingway,4.17,Literary criticism,http://books.google.com/books/content?id=AYQdKWlNE28C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Conversations with Jerzy Kosinski,Jerzy Kosinski,3.75,Literary criticism,http://books.google.com/books/content?id=GYCLY-KyPGUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Conversations with John Updike,John Updike,3.58,Biography & autobiography,http://books.google.com/books/content?id=eXsddzer-FQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Good Housekeeping Illustrated Cookbook,Zoe Coulson,4.36,Cookbooks,
Essentials of Conservation Biology,Richard B. Primack,3.89,Science,http://books.google.com/books/content?id=spaGQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Exercitia Spiritualia,Saint Gertrude (the Great),3.2,Religion,http://books.google.com/books/content?id=aehfQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Harpo Speaks!,Harpo Marx,4.4,Biography & autobiography,http://books.google.com/books/content?id=vdky6OK4z4gC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Jean Arthur,John Oller,3.89,Biography & autobiography,http://books.google.com/books/content?id=gdDl4Y38jD4C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Hamlet's Mill,Giorgio De Santillana,4.27,Philosophy,http://books.google.com/books/content?id=ql7ATHGee50C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Life  a User's Manual,Georges Perec,4.22,Fiction,http://books.google.com/books/content?id=mOu_ZfwIRJkC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Broken Vessels,Andre Dubus,4.32,Fiction,http://books.google.com/books/content?id=7G4r5T_rINoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
John Deere Farm Tractors,Randy Leffingwell,4.22,Technology & engineering,http://books.google.com/books/content?id=Tp1xPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Bioinformatics,David W. Mount,3.87,Science,http://books.google.com/books/content?id=bvY21DGa1OwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Many Worlds of Magnus Ridolph,Jack Vance,3.92,Science fiction,
The Assignation,Joyce Carol Oates,3.81,Fiction,http://books.google.com/books/content?id=fokfOwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
First Love,Joyce Carol Oates,3.19,Fiction,http://books.google.com/books/content?id=Wp2vIgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Follow Your Heart's Vegetarian Soup Cookbook,Janice Cook Migliaccio,3.47,Cooking,http://books.google.com/books/content?id=oLD8JwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Roald Dahl Omnibus,Roald Dahl,4.35,England,http://books.google.com/books/content?id=Q3pCFbvW0fUC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Understanding Physics,Isaac Asimov,4.13,Physics,http://books.google.com/books/content?id=pSKvaLV6zkcC&printsec=frontcover&img=1&zoom=1&source=gbs_api
King Arthur Flour Whole Grain Baking,,4.13,Cooking,http://books.google.com/books/content?id=nXLcPAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The elements of typographic style,Robert Bringhurst,4.24,Design,http://books.google.com/books/content?id=uKkQAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Secret of Santa Vittoria,Robert Crichton,4.13,Fiction,
A Book of Blue Flowers,R. L. Geneve,3.83,Gardening,http://books.google.com/books/content?id=EsbHMAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Alfred Hitchcock,Alfred Hitchcock,3.87,Fiction,http://books.google.com/books/content?id=lJ_SwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
God's Generals,Roberts Liardon,4.45,Biography & autobiography,http://books.google.com/books/content?id=jzUDAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Bible Cure for Diabetes,Don Colbert,3.84,Health & fitness,http://books.google.com/books/content?id=EGdyyerhYe8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
To Battle the Gods,Sharon Green,4.09,Fiction,http://books.google.com/books/content?id=6qJn232OXX8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Quester's endgame,Patricia Josephine Clayton,3.97,Fiction,http://books.google.com/books/content?id=iG8GnGynjioC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Phantoms,Martin Harry Greenberg,3.38,Fiction,
Magic's Pawn,Mercedes Lackey,4.21,Fiction,http://books.google.com/books/content?id=eOLDjwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Arrows of the Queen,Mercedes Lackey,4.16,Fiction,http://books.google.com/books/content?id=7s98mAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Arrow's Fall,Mercedes Lackey,4.19,Fiction,http://books.google.com/books/content?id=-AWnjwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Magic's Price,Mercedes Lackey,4.27,Fiction,http://books.google.com/books/content?id=NUMkN-aEShEC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Madness Season,C. S. Friedman,4.05,Fiction,http://books.google.com/books/content?id=eFajDAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
By the Sword,Mercedes Lackey,4.25,Fiction,http://books.google.com/books/content?id=O5N3jwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Shadowkill,Jo Clayton,3.98,Fiction,
Winds of Fate,Mercedes Lackey,4.03,Fiction,http://books.google.com/books/content?id=LMC5vgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
To Green Angel Tower,Tad Williams,4.2,Fiction,http://books.google.com/books/content?id=ZYG-3gU2QXMC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Dance Down the Stars,Jo Clayton,3.73,Fiction,http://books.google.com/books/content?id=aAKJAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Fire in the Sky,Jo Clayton,3.87,Fiction,http://books.google.com/books/content?id=UV_5R7K4fewC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Storm Warning,Mercedes Lackey,4.02,Fiction,http://books.google.com/books/content?id=bGQejwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Sword of Ice and Other Tales of Valdemar,Mercedes Lackey,3.84,Fiction,http://books.google.com/books/content?id=IfzPAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Oathblood,Mercedes Lackey,4.05,Fiction,http://books.google.com/books/content?id=xPG6jwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
This Alien Shore,C. S. Friedman,4.04,Fiction,http://books.google.com/books/content?id=t-R1NQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
River of Blue Fire,Tad Williams,4.01,Fiction,http://books.google.com/books/content?id=VNQDAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
New Amazons,Margaret Weis,3.55,Fiction,http://books.google.com/books/content?id=0WDqnB8ZuasC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Good Grief,Rheta Grimsley Johnson,3.72,Biography & autobiography,
Experimental Phenomenology,Don Ihde,3.73,Philosophy,http://books.google.com/books/content?id=5AYQEphi6DsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Alberic the Wise,Norton Juster,3.71,European fiction,http://books.google.com/books/content?id=onwHAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Hard Drive,James Wallace,4.08,Business & economics,http://books.google.com/books/content?id=XdYOGBhp0SAC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Die Broke,Stephen Pollan,3.62,Business & economics,http://books.google.com/books/content?id=kPkklwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Teaching the World's Children,Mary Ashworth,3.5,Education,http://books.google.com/books/content?id=mp4FhKqKN7MC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Feeding the Future,Andrew Heintzman,3.5,Social science,http://books.google.com/books/content?id=sJsI8-wxDf0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Fish Kisser,James Hawkins,3.44,Fiction,http://books.google.com/books/content?id=nxIqYmk-SLAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Great Gatsby,F. Scott Fitzgerald,3.91,Fiction,http://books.google.com/books/content?id=MXuJwwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
